id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
8491,28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,-1,0,unknown,no
8492,28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,unknown,no
8493,29,management,married,secondary,no,0,yes,no,unknown,2,jun,85,4,-1,0,unknown,no
8494,29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
8495,55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,unknown,no
8496,31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,no
8497,31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,no
8498,32,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,no
8499,31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no
8500,47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,-1,0,unknown,no
8501,34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169,5,other,no
8502,53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,no
8503,29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,no
8504,50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,no
8505,49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,unknown,no
8506,32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,-1,0,unknown,no
8507,42,technician,married,secondary,no,89,yes,no,cellular,5,may,159,1,-1,0,unknown,no
8508,37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,-1,0,unknown,no
8509,36,technician,married,tertiary,no,571,yes,yes,cellular,31,jul,46,3,-1,0,unknown,no
8510,33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no
8511,36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,no
8512,30,services,married,secondary,no,271,yes,no,unknown,15,may,365,1,-1,0,unknown,no
8513,57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no
8514,37,admin.,married,tertiary,no,2741,no,no,unknown,16,jun,204,4,-1,0,unknown,no
8515,25,services,divorced,secondary,no,1694,no,no,cellular,7,jul,159,2,-1,0,unknown,no
8516,70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,-1,0,unknown,no
8517,41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272,1,other,no
8518,26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no
8519,53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,no
8520,55,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,no
8521,23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no
8522,45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,no
8523,34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,-1,0,unknown,no
8524,35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,-1,0,unknown,no
8525,30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,-1,0,unknown,no
8526,36,admin.,divorced,secondary,no,246,yes,no,unknown,16,may,206,2,-1,0,unknown,no
8527,48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,no
8528,67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no
8529,35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,no
8530,38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,no
8531,44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure,no
8532,54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no
8533,42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,no
8534,36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,-1,0,unknown,no
8535,26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no
8536,35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no
8537,33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,no
8538,58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no
8539,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
8540,34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,no
8541,38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,no
8542,41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,no
8543,36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no
8544,38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,no
8545,25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no
8546,34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,no
8547,34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,-1,0,unknown,no
8548,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no
8549,30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,no
8550,42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,no
8551,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no
8552,33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,no
8553,35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,no
8554,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no
8555,38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no
8556,33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
8557,45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,no
8558,37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,no
8559,35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no
8560,41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no
8561,33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no
8562,30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,no
8563,49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,no
8564,39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no
8565,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no
8566,38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,no
8567,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no
8568,45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no
8569,40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,no
8570,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
8571,32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no
8572,34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,no
8573,29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,no
8574,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,no
8575,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
8576,44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,no
8577,36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,no
8578,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
8579,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
8580,37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,no
8581,31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no
8582,46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,no
8583,26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,no
8584,37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,no
8585,39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
8586,36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no
8587,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no
8588,47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,no
8589,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
8590,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
8591,24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,no
8592,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no
8593,55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,no
8594,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,no
8595,57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,no
8596,34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,no
8597,31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no
8598,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
8599,53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,no
8600,33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,no
8601,67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,no
8602,53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,no
8603,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no
8604,46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,no
8605,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,no
8606,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
8607,30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,no
8608,37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,no
8609,45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,no
8610,50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,no
8611,30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,no
8612,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no
8613,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
8614,37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,no
8615,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
8616,51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
8617,38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,no
8618,72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,unknown,no
8619,42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,jul,10,23,-1,0,unknown,no
8620,57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no
8621,22,student,single,unknown,no,3317,no,no,cellular,10,aug,148,1,-1,0,unknown,no
8622,46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,no
8623,32,unemployed,married,secondary,no,2996,yes,no,unknown,19,may,68,1,-1,0,unknown,no
8624,42,technician,married,tertiary,no,446,no,no,cellular,6,aug,286,3,-1,0,unknown,no
8625,37,blue-collar,married,secondary,no,1590,no,no,unknown,12,jun,305,2,-1,0,unknown,no
8626,27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,no
8627,30,management,married,tertiary,no,134,yes,no,unknown,19,may,70,1,-1,0,unknown,no
8628,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,no
8629,56,management,married,tertiary,no,3120,yes,no,cellular,7,aug,666,2,-1,0,unknown,no
8630,54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,-1,0,unknown,no
8631,57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no
8632,56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,unknown,no
8633,41,services,married,secondary,no,-140,no,yes,unknown,6,jun,190,1,-1,0,unknown,no
8634,32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no
8635,34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
8636,30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,no
8637,42,technician,divorced,tertiary,no,802,no,no,telephone,28,jan,119,2,-1,0,unknown,no
8638,40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,no
8639,36,technician,single,secondary,no,265,yes,yes,unknown,5,may,348,1,-1,0,unknown,no
8640,42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,no
8641,34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,no
8642,30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,no
8643,35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,no
8644,44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,no
8645,46,admin.,married,secondary,no,526,no,yes,cellular,31,jul,251,3,-1,0,unknown,no
8646,38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
8647,32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no
8648,34,management,married,tertiary,no,0,no,no,cellular,29,aug,120,2,-1,0,unknown,no
8649,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,no
8650,38,services,married,primary,no,0,no,no,cellular,28,jul,33,3,-1,0,unknown,no
8651,54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,no
8652,32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,no
8653,33,management,married,tertiary,no,1195,yes,no,telephone,13,may,355,4,-1,0,unknown,no
8654,46,technician,married,secondary,no,488,no,no,unknown,5,jun,92,1,-1,0,unknown,no
8655,49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
8656,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,no
8657,40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,no
8658,35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,no
8659,26,services,divorced,primary,no,633,yes,no,unknown,27,may,326,2,-1,0,unknown,no
8660,27,blue-collar,single,primary,no,3955,yes,no,unknown,28,may,205,3,-1,0,unknown,no
8661,39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,-1,0,unknown,no
8662,31,services,single,tertiary,no,1626,no,no,unknown,31,jul,15,1,-1,0,unknown,no
8663,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
8664,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,jul,264,5,-1,0,unknown,no
8665,36,blue-collar,single,secondary,no,-175,yes,no,unknown,15,may,180,2,-1,0,unknown,no
8666,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no
8667,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,no
8668,38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,101,3,-1,0,unknown,no
8669,44,management,married,tertiary,no,284,yes,yes,cellular,10,jul,109,5,-1,0,unknown,no
8670,56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,unknown,no
8671,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no
8672,51,blue-collar,married,primary,no,3754,no,yes,cellular,13,aug,202,3,-1,0,unknown,no
8673,41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,no
8674,55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,no
8675,38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,no
8676,21,management,single,tertiary,no,243,no,yes,cellular,17,jun,181,2,-1,0,unknown,no
8677,40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,no
8678,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
8679,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown,no
8680,28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
8681,58,services,married,secondary,no,12180,no,no,unknown,16,jun,121,5,-1,0,unknown,no
8682,50,unemployed,married,secondary,no,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,no
8683,32,blue-collar,single,secondary,no,413,yes,no,cellular,19,nov,270,1,-1,0,unknown,no
8684,44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no
8685,47,technician,married,secondary,no,19,yes,no,unknown,6,may,105,2,-1,0,unknown,no
8686,45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,unknown,no
8687,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no
8688,60,management,married,tertiary,no,79,no,no,unknown,11,jun,48,3,-1,0,unknown,no
8689,45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
8690,31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,no
8691,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,no
8692,52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
8693,31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,may,295,1,-1,0,unknown,no
8694,53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
8695,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
8696,42,technician,married,tertiary,no,13410,no,yes,cellular,14,aug,149,2,-1,0,unknown,no
8697,57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,no
8698,35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,409,4,-1,0,unknown,no
8699,47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,-1,0,unknown,no
8700,37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,no
8701,55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,no
8702,58,management,married,tertiary,no,2183,yes,no,cellular,22,jul,209,1,-1,0,unknown,no
8703,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
8704,29,blue-collar,married,secondary,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,no
8705,41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,-1,0,unknown,no
8706,53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,no
8707,41,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no
8708,42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,113,1,-1,0,unknown,no
8709,52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,unknown,no
8710,42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,no
